OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,1E6C8152-D435-B496-0E77-28151E11F7AC,1654D688-9A50-18B6-18FA-72DECDCCCC1F,1599256549845,312404,-13
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,1E6C8152-D435-B496-0E77-28151E11F7AC,1654D688-9A50-18B6-18FA-72DECDCCCC1F,1599256550860,313419,-6
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,1E6C8152-D435-B496-0E77-28151E11F7AC,1654D688-9A50-18B6-18FA-72DECDCCCC1F,1599256552827,315386,0
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,1E6C8152-D435-B496-0E77-28151E11F7AC,1654D688-9A50-18B6-18FA-72DECDCCCC1F,1599256559661,319204,0
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256563696,0,0
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256565744,2089,8
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256566760,3106,0
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256580011,16357,8
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256581022,17368,1
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256582044,18389,-14
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256583893,20239,-9
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256588244,24570,-1
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256589228,25572,20
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256590244,26590,26
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256591245,27591,4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256592260,28606,-4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256593278,29623,-10
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256594280,30626,-4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256603076,39422,4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256604094,40439,11
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256605110,41455,18
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256609344,45690,29
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256610362,46708,34
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256611377,47723,25
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256612462,48807,40
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256613478,49822,46
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256614529,50874,35
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256615543,51889,26
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256616676,53022,19
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256619360,55706,10
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256620375,56721,3
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256631426,67771,-2
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256648295,84640,-11
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256649311,85657,-17
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256656478,92822,-24
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256659745,96090,-15
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256662476,98822,-9
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256669111,105456,-4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256670928,107274,4
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256684526,120872,-2
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256691345,127691,5
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256692360,128705,-2
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256702038,138383,-9
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256708643,144987,1
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256709644,145989,15
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256712575,148920,21
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256722511,158855,28
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256729525,165870,23
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256733542,169887,14
pJlnxbO5N2g,B888D9C6-F787-6768-87C5-AF2C5E2D3056-2,1E6C8152-D435-B496-0E77-28151E11F7AC,9E4552D8-9411-A095-DFBC-ECEA97F6AB5D,1599256744091,177422,0
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256816155,0,0
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256820083,3866,10
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256821088,4869,24
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256822578,6361,30
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256826025,9808,22
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256831143,14925,17
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256834008,17790,10
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256835016,18797,5
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256836144,19926,-4
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256837161,20942,-19
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256838177,21958,-27
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256839193,22975,-38
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256840659,24441,-100
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256841660,25442,-93
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256842675,26456,-85
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256843676,27458,-100
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256844892,28674,-15
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256846794,30576,-24
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256849510,33292,-30
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256851760,35542,-36
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256852844,36626,-40
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256854177,37959,50
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256855192,38974,4
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256857797,41579,-2
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256862795,46577,-8
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256866628,50409,-16
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256870095,53877,-23
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256873176,56957,-29
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256874176,57958,-36
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256875192,58974,-42
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256885193,68975,-36
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256898343,82124,-29
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256899359,83141,-22
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256900376,84158,-14
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256903794,87574,-6
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256905044,88825,2
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256907358,91140,11
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256908375,92156,3
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256909392,93173,-6
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256911793,95575,-13
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256915893,99675,-21
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256918844,102626,-29
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256920010,103791,-36
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256921659,105441,-28
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256923676,107458,-36
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256929809,113590,-42
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256933442,117224,-33
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256937660,121442,-25
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256938674,122455,-17
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256940557,124339,-8
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256941710,125492,8
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256945060,128840,17
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256946975,130757,24
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256947976,131758,14
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256949077,132858,-3
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256950759,134540,-10
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256953860,137641,-18
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256958425,142206,-25
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256959958,143739,-33
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256965394,149175,-39
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256966409,150190,-31
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256972859,156640,-39
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256976092,159872,-45
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256978909,162690,-39
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256980344,164125,-30
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256982142,165923,-21
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256983442,167223,-14
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256984459,168240,-4
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256985609,169389,-5
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256986609,170390,-12
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256987908,171689,-18
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256989626,173407,-25
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256991508,175290,-33
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256993741,177521,-25
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256995959,179738,-18
Kqbm2YkMP0Q,B888D9C6-F787-6768-87C5-AF2C5E2D3056-1,66E9113B-169D-6210-53E0-41C904BA2EFD,BA3966F4-DE3C-9E70-910A-4DB8362C5B82,1599256998325,182106,-27
